Labdoo ID,Status,Hub,Edoovillage,Country,Serial number,Pick me up,Model,Date created,Wh,Dootrips,Notes
50616,S4,Labdoo Annahmestelle 80804 München (Hub),"Edoovillage #2896 - Germany, Rosenheim: Schiller-Bildungszentrum e.V.",Germany,2C58XF2,no,Dell XPS,2024-06-09,0,#000004589,Donated by Fusion Business Solutions (DE) GmbH Thank you very much for your donation
50615,S0,Labdoo Annahmestelle 80804 München (Hub),,Germany,9TZP693,no,Dell XPS,2024-06-09,0,,Donated by Fusion Business Solutions (DE) GmbH Thank you very much for your donation
50614,S4,Labdoo Annahmestelle 80804 München (Hub),"Edoovillage #2719 - Germany, München: Schulprojekt Berufsschule Feldkirchen",Germany,1KK7Q13,no,Dell XPS,2024-06-09,0,#000004589,Donated by Fusion Business Solutions (DE) GmbH Thank you very much for your donation
50613,S4,Labdoo Annahmestelle 80804 München (Hub),"Edoovillage #2719 - Germany, München: Schulprojekt Berufsschule Feldkirchen",Germany,5YJ53Z2,no,Dell XPS,2024-06-09,0,#000004589,Donated by Fusion Business Solutions (DE) GmbH Thank you very much for your donation
50612,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #2113 - Ghana, Sekondi: Rev. Fr. W. J.  Griffeon Memorial Catholic Basic school | Ghana Union e.V.",Ghana,CND7450WD8,no,HP ZBook 17 G3,2024-06-09,48.84,#000004293,"Gespendet von der ANDRITZ Küsters GmbH aus Krefeld, vielen Dank. "
50611,S4,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster | Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #2801 - Angola, EMDE: Complexo Escola Candel (SU) LDA | Donaly Malungu | Aimons-nous vivants eV",Angola,1D401771R,no,Toshiba Satellite C850D-12U,2024-06-08,56.16,#000004425,
50610,S4,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster,"Edoovillage #2513 - Nigeria, Uboji-Ngwo: Canaan School Uboji | KSHG Münster",Nigeria,3E222556U,no,Toshiba Satellite C50-A-1JM,2024-06-08,45.36,#000004394,
50609,S4,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster,"Edoovillage #1502 - Uganda, Nyenga: CARDINAL NSUBUGA SECONDARY SCHOOL",Uganda,5CD5072K1D,no,HP Pavilion 15-p233ng,2024-06-08,38.776,#000004421,"Spende von M. Koletzko, vielen Dank!"
50608,S4,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster | Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub),"Edoovillage #2801 - Angola, EMDE: Complexo Escola Candel (SU) LDA | Donaly Malungu | Aimons-nous vivants eV",Angola,J1N0CV10H494035,no,ASUS M795U,2024-06-08,41.975,#000004425,"Spende von Raphael F., vielen Dank!"
50607,S4,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster,"Edoovillage #2586 - Uganda, Jinja: Kidron christian nursery and primary school",Uganda,R3412754,no,Terra Mobile 1529,2024-06-08,62.16,#000004305,Größere Platte vom Labdoo.org e.V.
50606,S4,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster,"Edoovillage #2171 - Nigeria, Benin City:  Home For The Needy",Nigeria,E4N0CV29666716A,no,ASUS R513C,2024-06-08,48.96,#000004431,"Spende von A. Hohoff, vielen Dank!"
50605,S6,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster,,Germany,1L395Q1,no,Dell Latitude E6320,2024-06-08,55.5,,
50604,S6,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster,,Germany,R9NYK0Y,no,Lenovo ThinkPad T420s,2024-06-08,43.29,," // (Defekt)  Es besteht leider ein Defekt, der nicht oder nicht zu vertretbarem Aufwand zu beseitigen ist und der den Einsatz extrem stark oder komplett beeinträchtigt. Labdoo unterzieht alle IT-Spenden einem Belastungstest und der legt oft Defekte offen, die vorher nicht ersichtlich waren."
50603,S6,Labdoo Annahmestelle 48143 Münster: Stadtbücherei Münster,,Germany,PBPRED4,no,Lenovo ThinkPad T420,2024-06-08,85.914,,"nicht reparabel (keine Stromaufnahme), daher recycelt."
50602,S4,Labdoo Annahmestelle 47443 Moers: Interkulturelles Nachbarschaftsnetzwerk 55plus (Hub) | Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 89073 Ulm: Ulmer Weltladen,"Edoovillage #2788 - Nigeria, Bomadi:  JAMB EXAMINATION CENTER | Missionsschwestern von Gottes Ebenbild",Nigeria,HANOCX24503543D,no,ASUS SonicMaster R540L,2024-06-08,31.68,#000004322,MausPad defekt.Neue Festplatte und Maus vom Lobdoo.org e. V.
50601,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 64293 Darmstadt: AMC Media Network GmbH & Co. KG.,"Edoovillage #2691 - Nigeria, Obalende: Augment Potentials",Nigeria,W89258XA66E,no,Apple MacBook Pro A1278,2024-06-08,48.84,#000004245,Ersatzakku vom Labdoo.org e.V.
50600,S4,Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 35396 Gießen: IG Metall Geschäftsstelle Mittelhessen,"Edoovillage #1839 - Germany, Nordrhein-Westfalen: Sammelprojekt Digitale Teilhabe | COVID-19-DE",Germany,H9N0CV009942355,no,Asus VivoBook S14,2024-06-08,48.84,#000004340,"gespendet von Juliane G., vielen Dank."
50599,S4,Labdoo Annahmestelle 47443 Moers: Interkulturelles Nachbarschaftsnetzwerk 55plus (Hub) | Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 35396 Gießen: IG Metall Geschäftsstelle Mittelhessen,"Edoovillage #2788 - Nigeria, Bomadi:  JAMB EXAMINATION CENTER | Missionsschwestern von Gottes Ebenbild",Nigeria,YLKW040043,no,Fujitsu Lifebook A532,2024-06-07,48.84,#000004322,"Gespendet von Betriebsärztlicher Dienst aus Biedenkopf, vielen Dank."
50598,S4,Labdoo Annahmestelle 47443 Moers: Interkulturelles Nachbarschaftsnetzwerk 55plus (Hub) | Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 89073 Ulm: Ulmer Weltladen,"Edoovillage #2788 - Nigeria, Bomadi:  JAMB EXAMINATION CENTER | Missionsschwestern von Gottes Ebenbild",Nigeria,R90NP12Y,no,LENOVO V110-15IKB,2024-06-07,31.68,#000004322,"Gespendet von Elektro-Tröger GmbH aus Ulm, vielen Dank."
50597,S4,Labdoo Annahmestelle 47443 Moers: Interkulturelles Nachbarschaftsnetzwerk 55plus (Hub) | Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 35396 Gießen: IG Metall Geschäftsstelle Mittelhessen,"Edoovillage #2788 - Nigeria, Bomadi:  JAMB EXAMINATION CENTER | Missionsschwestern von Gottes Ebenbild",Nigeria,YLUA118470,no,Fujitsu Lifebook A544,2024-06-07,48.6,#000004322,"Gespendet von Betriebsärztlicher Dienst aus Biedenkopf, vielen Dank."
50596,S4,Labdoo Annahmestelle 47443 Moers: Interkulturelles Nachbarschaftsnetzwerk 55plus (Hub) | Labdoo Annahmestelle 45478 MH / Rhein-Ruhr (Hub) | Labdoo Annahmestelle 35396 Gießen: IG Metall Geschäftsstelle Mittelhessen,"Edoovillage #2788 - Nigeria, Bomadi:  JAMB EXAMINATION CENTER | Missionsschwestern von Gottes Ebenbild",Nigeria,YL9P130246,no,Fujitsu Lifebook A530,2024-06-07,57.72,#000004322,"Gespendet von Betriebsärztlicher Dienst aus Biedenkopf, vielen Dank."
50595,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG8064FYT,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50594,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG7390HCK,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50593,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG744449L,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50592,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG7400C3R,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50591,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG8210JBZ,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50590,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG7503KSQ,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50589,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG8251G7N,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50588,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG6512B61,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50587,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,SCG7260XTS,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50586,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2952 - Sierra Leone, Masingbi: Rural Initiative for Community Transformation RICT-SL",Germany,5CG7035CMX,no,HP Elitebook,2024-06-07,0,#000005143,Donated by Giesecke+Devrient
50585,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2209 - Germany, München : Medienkompetenzförderung für Kinder und Jugendliche,Diakonie-München",Germany,5CG8251GBG,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50584,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2209 - Germany, München : Medienkompetenzförderung für Kinder und Jugendliche,Diakonie-München",Germany,5CG827585C,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50583,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2853 - Kenya, Nairobi: Cresnet Tusome Early Years Hub",Kenya,5CG71174L7,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50582,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2853 - Kenya, Nairobi: Cresnet Tusome Early Years Hub",Kenya,5CG82757XJ,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50581,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG7260XN9,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50580,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,SCG811603V,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50579,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG7202SQC,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50578,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG8042S7H,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50577,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG8251G39,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50576,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG7202SV6,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50575,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG7083KZ8,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50574,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG8275815,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50573,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #1768 - Germany, München: Innere Mission - Sozialdienst für Flüchtlinge und Asylsuchende - Am Moosfeld MUC",Germany,5CG7312X1Z,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50572,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #1768 - Germany, München: Innere Mission - Sozialdienst für Flüchtlinge und Asylsuchende - Am Moosfeld MUC",Germany,5CG7400DWY,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50571,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #1768 - Germany, München: Innere Mission - Sozialdienst für Flüchtlinge und Asylsuchende - Am Moosfeld MUC",Germany,5CG7035CR7,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50570,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG8162SWC,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50569,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2637 - India, Bodhgaya: Electronic devices sharing with kindness and compassion",India,5CG7260XR9,no,HP Elitebook,2024-06-07,0,#000004410,Donated by Giesecke+Devrient
50568,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2811 - Vietnam, Tien Phuoc: Laptops for teachers in difficulties",Vietnam,5CG7083L45,no,HP Elitebook,2024-06-07,0,#000004409,Donated by Giesecke+Devrient
50567,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2811 - Vietnam, Tien Phuoc: Laptops for teachers in difficulties",Vietnam,5CG74444FH,no,HP Elitebook,2024-06-07,0,#000004409,Donated by Giesecke+Devrient
50566,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2811 - Vietnam, Tien Phuoc: Laptops for teachers in difficulties",Vietnam,5CG6190565,no,HP Elitebook,2024-06-07,0,#000004409,Donated by Giesecke+Devrient
50565,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2811 - Vietnam, Tien Phuoc: Laptops for teachers in difficulties",Vietnam,5CG7390HJ7,no,HP Elitebook,2024-06-07,0,#000004409,Donated by Giesecke+Devrient
50564,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2811 - Vietnam, Tien Phuoc: Laptops for teachers in difficulties",Vietnam,5CG6471P2N,no,HP Elitebook,2024-06-07,0,#000004409,Donated by Giesecke+Devrient
50563,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and Vocational School Waale Waana",Congo (Kinshasa),5CG7202SQ4,no,HP Elitebook,2024-06-07,0,#000004324,Donated by Giesecke+Devrient
50562,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and Vocational School Waale Waana",Congo (Kinshasa),5CG7260XTX,no,HP Elitebook,2024-06-07,0,#000004324,Donated by Giesecke+Devrient
50561,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and Vocational School Waale Waana",Congo (Kinshasa),5CG827584K,no,HP Elitebook,2024-06-07,0,#000004324,Donated by Giesecke+Devrient
50560,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and Vocational School Waale Waana",Congo (Kinshasa),5CG6512B52,no,HP Elitebook,2024-06-07,0,#000004324,Donated by Giesecke+Devrient
50559,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and Vocational School Waale Waana",Congo (Kinshasa),5CG7503L30,no,HP Elitebook,2024-06-07,0,#000004324,Donated by Giesecke+Devrient
50558,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and Vocational School Waale Waana",Congo (Kinshasa),5CG7312X37,no,HP Elitebook,2024-06-07,0,#000004324,Donated by Giesecke+Devrient
50557,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and Vocational School Waale Waana",Congo (Kinshasa),5CG7202SBW,no,HP Elitebook,2024-06-07,0,#000004324,Donated by Giesecke+Devrient
50556,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and Vocational School Waale Waana",Congo (Kinshasa),5CG7390H5R,no,HP Elitebook,2024-06-07,0,#000004324,Donated by Giesecke+Devrient
50555,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2896 - Germany, Rosenheim: Schiller-Bildungszentrum e.V.",Germany,Giesecke+Devrient - S/N pending ,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50554,S3,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2885 - Denmark, Tastrup: Masanga Hospital Rehabilitation Project (Masanga DK)",Germany,5CG8042RWF,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+DevrientDANA-MUNICH
50553,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem Futur - Bretxa Digital. Aules d’informàtica pels nens i nenes més vulnerables a Tanzània",Tanzania,5CG81160GJ,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50552,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem Futur - Bretxa Digital. Aules d’informàtica pels nens i nenes més vulnerables a Tanzània",Tanzania,5CG7035CQC,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50551,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem Futur - Bretxa Digital. Aules d’informàtica pels nens i nenes més vulnerables a Tanzània",Tanzania,5CG7312X58,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50550,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem Futur - Bretxa Digital. Aules d’informàtica pels nens i nenes més vulnerables a Tanzània",Tanzania,5CG7390HFB,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50549,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem Futur - Bretxa Digital. Aules d’informàtica pels nens i nenes més vulnerables a Tanzània",Tanzania,5CG8064FXH,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50548,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem Futur - Bretxa Digital. Aules d’informàtica pels nens i nenes més vulnerables a Tanzània",Tanzania,5CG827583P,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50547,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem Futur - Bretxa Digital. Aules d’informàtica pels nens i nenes més vulnerables a Tanzània",Tanzania,5CG6386M4Z,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50546,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem Futur - Bretxa Digital. Aules d’informàtica pels nens i nenes més vulnerables a Tanzània",Tanzania,5CG8210J5X,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50545,S2,Labdoo Annahmestelle 81245 München: Pasing,,Germany,5CG8115YXC,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50544,S2,Labdoo Annahmestelle 81245 München: Pasing,,Germany,5CG6386M8X,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50543,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5CG7400C5T,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50542,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5CG71174LJ,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50541,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5CG7390H1P,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50540,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5CG74444FW,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50539,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5CG71174LB,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50538,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5CG82757TD,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50537,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5cG8042S91,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50536,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5CG7083L8C,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
50535,S4,Labdoo Annahmestelle 81245 München: Pasing,"Edoovillage #2852 - Bolivia, Cochabamba: Stiftung Emanuel - Kinder mit Zukunft",Bolivia,5CG6386M3K,no,HP Elitebook,2024-06-07,0,,Donated by Giesecke+Devrient
