iso,lat,lng,type,count,label,info,precision
UGA,1.43314,31.35241,recipient,0,"Edoovillage #2044 - Uganda, Hoima Oil City: Answer the need ","Hoima, open, 200 students",city
DEU,51.43218,6.87967,recipient,20,"Edoovillage #2045 - Germany, Mülheim Ruhr: Volkshochschule M","Mülheim, completed, 19 students",city
ESP,41.47063,2.08611,recipient,1,"Edoovillage #2046 - Spain, Sant Cugat del Vallès: La Florest","Sant Cugat del Vallès, open, 6 students",city
ESP,41.43073,2.21855,recipient,3,"Edoovillage #2047 - Spain, Sant Adrià de Besòs: CEE NTRA.SRA","Sant Adrià de Besòs, open, 43 students",city
DEU,49.45421,11.07752,recipient,1,"Edoovillage #2048 - Germany, Nürnberg: DemoProjekt für Stadt","Nürnberg, completed, 0 students",city
DEU,51.45657,7.01228,recipient,50,"Edoovillage #2049 - Germany, Essen: Asyl Network Deutschland","Essen, completed, 100 students",city
ZAF,-28.5536,24.7525,recipient,8,"Edoovillage #2050 - South Africa, Tulbagh: Kinderhuis Steint","South Africa, open, 140 students",country
MRT,16.51378,-15.80503,recipient,1,"Edoovillage #2051 - Mauritania, Rosso : Abduluah Saleck Schu","Rosso, completed, 100 students",city
TUR,38.9321,35.5689,recipient,17,"Edoovillage #2052 - Turkey, Bethkustan: IT- und Sprachkurse ","Turkey, completed, 25 students",country
TUR,38.9321,35.5689,recipient,17,"Edoovillage #2053 - Turkey, Arkah: IT- und Sprachkurse für J","Turkey, completed, 25 students",country
TUR,37.41908,41.33909,recipient,17,"Edoovillage #2054 - Turkey, Midyat: IT- und Sprachkurse für ","Midyat, completed, 15 students",city
TUR,38.9321,35.5689,recipient,17,"Edoovillage #2055 - Turkey, Bsorino: IT- und Sprachkurse für","Turkey, completed, 17 students",country
TUR,38.9321,35.5689,recipient,17,"Edoovillage #2056 - Turkey, Harbtho: IT- und Sprachkurse für","Turkey, completed, 17 students",country
TUR,38.9321,35.5689,recipient,17,"Edoovillage #2057 - Turkey,  Midin: IT- und Sprachkurse für ","Turkey, completed, 17 students",country
TUR,38.9321,35.5689,recipient,17,"Edoovillage #2058 - Turkey, Hah: IT- und Sprachkurse für Jug","Turkey, completed, 17 students",country
UGA,1.2822,32.3437,recipient,4,"Edoovillage #2059 - Uganda, Buwekula: Mission Destiny School","Uganda, open, 600 students",country
ESP,41.60797,2.28773,recipient,12,"Edoovillage #2061 - Spain, Granollers: Escola Joan Solans","Granollers, open, 183 students",city
ESP,40.4165,-3.70256,recipient,59,"Edoovillage #2063 - Spain, Madrid: CEIP República de Brasil ","Madrid, completed, 100 students",city
ESP,40.4165,-3.70256,recipient,35,"Edoovillage #2064 - Spain, Madrid: CEIP Fuencisla - Madrid F","Madrid, completed, 70 students",city
ESP,40.4165,-3.70256,recipient,50,"Edoovillage #2065 - Spain, Madrid: CEIP Ciudad de Jaén - Mad","Madrid, completed, 100 students",city
ESP,40.4165,-3.70256,recipient,58,"Edoovillage #2066 - Spain, Madrid: CEIP República de Venezue","Madrid, completed, 100 students",city
ESP,41.60797,2.28773,recipient,9,"Edoovillage #2062 - Spain, Granollers: Escola Ponent","Granollers, open, 394 students",city
KEN,-4.05466,39.66359,recipient,5,"Edoovillage #2067 - Kenya, Mombasa: Forever Kids","Mombasa, completed, 320 students",city
UGA,1.2822,32.3437,recipient,3,"Edoovillage #2068 - Uganda, Gulu City: Unified for Uganda IC","Uganda, open, 64 students",country
CMR,6.2942,12.9485,recipient,17,"Edoovillage #2069 - Cameroon, Bangem Town: Ave Maria College","Cameroon, completed, 150 students",country
KAZ,42.30988,69.60042,recipient,4,"Edoovillage #2070 - Kazakhstan, Shymkent City: Teach4Eurasia","Shymkent, completed, 15 students",city
ESP,41.37857,2.15937,recipient,0,"Edoovillage #2071 - Spain, Sant Antoni de Calonge: Associaci","Sant Antoni, completed, 15 students",city
MEX,31.87149,-116.60071,recipient,7,"Edoovillage #2072 - Mexico, Ensenada: Rancho Milagro","Ensenada, open, 30 students",city
GHA,4.93422,-1.71454,recipient,27,"Edoovillage #2073 - Ghana, Bakaekyir - Sekondi : Goodness an","Sekondi, completed, 200 students",city
IND,9.919,78.11953,recipient,17,"Edoovillage #2074 - India, Madurai: Madurai Seed","Madurai, completed, 180 students",city
CHE,47.36667,8.55,recipient,20,"Edoovillage #2075 - Switzerland, Zürich: Schweizerisches Rot","Zürich, completed, 30 students",city
UGA,0.18333,30.08333,recipient,0,"Edoovillage #2076 - Uganda, Kasese: Philomena United Women A","Kasese, open, 25 students",city
DEU,52.52437,13.41053,recipient,7,"Edoovillage #2077 - Germany, Berlin: St. Josef Kinder- und J","Berlin, completed, 7 students",city
CMR,4.075,9.36005,recipient,5,"Edoovillage #2078 - Cameroon, Tiko: Community Relief Bilingu","Tiko, completed, 115 students",city
NIC,12.19732,-86.09706,recipient,1,"Edoovillage #2079 - Nicaragua, Tipitapa: Stipendienprogramm ","Tipitapa, completed, 240 students",city
DEU,51.25627,7.14816,recipient,30,"Edoovillage #2080 - Germany, Wuppertal: Kommunales Integrati","Wuppertal, completed, 104 students",city
ESP,41.38879,2.15899,recipient,3,"Edoovillage #2081 - Spain, Barcelona: Centre de Joves i Adul","Barcelona, open, 17 students",city
COL,6.245,-75.57151,recipient,9,"Edoovillage #2082 - Colombia, Medellín: Ruta N Social - Fort","Medellín, open, 500 students",city
COD,-3.39534,29.13779,recipient,30,"Edoovillage #2083 - Congo (Kinshasa), Uvira: Groupe Scolaire","Uvira, completed, 520 students",city
BRA,-11.5246,-54.3552,recipient,8,"Edoovillage #2084 - Brazil, FAZENDA DO RETIRO: Bibliothek un","Brazil, open, 70 students",country
SEN,14.2289,-14.6109,recipient,12,"Edoovillage #2085 - Senegal, Thionck Essyl Daga: Foundawtion","Senegal, open, 900 students",country
BRA,-8.00611,-35.69722,recipient,2,"Edoovillage #2086 - Brazil, Cumaru do Norte: School of de Ca","Cumaru, completed, 100 students",city
CMR,4.9547,9.9404,recipient,25,"Edoovillage #2087 - Cameroon, Nkongsamba: ISMAN Nkongsamba |","Nkongsamba, completed, 20 students",city
BFA,10.63333,-4.76667,recipient,51,"Edoovillage #2088 - Burkina Faso, Banfora: Cours privé le Pa","Banfora, completed, 748 students",city
CMR,5.9597,10.14597,recipient,31,"Edoovillage #2089 - Cameroon, Bamenda: CNEDA (Cho Ngafor Dev","Bamenda, completed, 27 students",city
DEU,51.45657,7.01228,recipient,26,"Edoovillage #2090 - Germany, Essen: Zukunft Chancen eV | Fit","Essen, completed, 26 students",city
BEN,6.44852,2.35566,recipient,0,"Edoovillage #2091 - Benin, Abomey-Calavi: Bouge ONG","Abomey-Calavi, completed, 60 students",city
DEU,54.32133,10.13489,recipient,13,"Edoovillage #2092 - Germany, Kiel: Home Schooling für Kinder","Kiel, completed, 23 students",city
GHA,7.9453,-1.2192,recipient,49,"Edoovillage #2093 - Ghana, Gomoa Potsin: Potsin T.I. Ahmadiy","Ghana, completed, 2501 students",country
UGA,1.2822,32.3437,recipient,11,"Edoovillage #2094 - Uganda, Bukedea: Action for Development ","Uganda, completed, 50 students",country
SYR,35.0975,38.5117,recipient,0,"Edoovillage #2096 - Syria, Kafruhin village, Idlib: Kids Par","Syria, completed, 1500 students",country
SEN,14.2289,-14.6109,recipient,45,"Edoovillage #2097 - Senegal, MEN: Foundawtion- Lyceé Thionck","Senegal, open, 465 students",country
GHA,7.9453,-1.2192,recipient,8,"Edoovillage #2098 - Ghana, SENCHI-FERRY: Planting People Gro","Ghana, open, 1500 students",country
DEU,48.716,9.5236,recipient,2,"Edoovillage #2099 - Germany, Ebersbach an der Fils: Flüchtli","Ebersbach an der Fils, open, 0 students",city
DEU,48.13743,11.57549,recipient,15,"Edoovillage #2100 - Germany, Munich: BMF goes Next Gen","Munich, completed, 10 students",city
CHE,46.94809,7.44744,recipient,0,"Edoovillage #2101 - Switzerland, Bern: Offener Hörsaal Bern ","Bern, completed, 25 students",city
TZA,-3.36667,36.68333,recipient,6,"Edoovillage #2102 - Tanzania, Arusha: E3EMPOWER AFRICA: Jifu","Arusha, open, 0 students",city
COD,-3.31687,17.38063,recipient,45,"Edoovillage #2103 - Congo (Kinshasa), Bandundu: Institut Lis","Bandundu Province, completed, 400 students",city
DEU,51.083,10.4262,recipient,10,"Edoovillage #2104 - Germany, Aschau am Inn: Don Bosco Unters","Germany, completed, 20 students",country
HTI,18.8835,-72.8929,recipient,24,"Edoovillage #2105 - Haiti, Madame Bernard: VITES - Technolog","Haiti, completed, 0 students",country
HTI,18.8835,-72.8929,recipient,26,"Edoovillage #2106 - Haiti, Canobert: Ecole du Village","Haiti, completed, 50 students",country
GHA,7.9453,-1.2192,recipient,25,"Edoovillage #2107 - Ghana, Takrowase: Takrowase R/C Basic Sc","Ghana, completed, 75 students",country
GHA,7.9453,-1.2192,recipient,24,"Edoovillage #2108 - Ghana, Takrowase: Takrowase Methodist Ba","Ghana, completed, 185 students",country
CMR,4.04827,9.70428,recipient,24,"Edoovillage #2109 - Cameroon, Douala: CES College d´Educatio","Douala, open, 22 students",city
LBN,33.89332,35.50157,recipient,3,"Edoovillage #2110 - Lebanon, Beirut: Nation Station Women’s ","Beirut, completed, 10 students",city
GHA,7.9453,-1.2192,recipient,25,"Edoovillage #2111 - Ghana, Takrowase: Presby Basic School | ","Ghana, completed, 83 students",country
BIH,43.84864,18.35644,recipient,20,"Edoovillage #2112 - Bosnia and Herzegovina, Sarajevo: JU OŠ ","Sarajevo, completed, 150 students",city
GHA,4.93422,-1.71454,recipient,60,"Edoovillage #2113 - Ghana, Sekondi: Rev. Fr. W. J.  Griffeon","Sekondi, completed, 394 students",city
TZA,-6.3558,34.8183,recipient,13,"Edoovillage #2114 - Tanzania, Rwamisheye: HEKIMA Smile Educa","Tanzania, completed, 700 students",country
TGO,6.12874,1.22154,recipient,53,"Edoovillage #2115 - Togo, Lomé: Institut Scolaire Suku Yeye ","Lomé, completed, 206 students",city
TZA,-6.3558,34.8183,recipient,0,"Edoovillage #2116 - Tanzania, Gezaulole, Kigamboni: Shine Af","Tanzania, open, 20 students",country
GHA,7.9453,-1.2192,recipient,56,"Edoovillage #2117 - Ghana, Akrofuom: Senior High Technical S","Ghana, completed, 1660 students",country
ESP,41.38879,2.15899,recipient,10,"Edoovillage #2118 - Spain, Barcelona: Abriendo Caminos Catno","Barcelona, open, 50 students",city
GIN,9.53795,-13.67729,recipient,30,"Edoovillage #2119 - Guinea, Conakry: Billy Ecole","Conakry, open, 856 students",city
UGA,1.2822,32.3437,recipient,23,"Edoovillage #2120 - Uganda, Ggulama: John Hill Secondary Sch","Uganda, open, 150 students",country
GHA,4.89816,-1.76029,recipient,48,"Edoovillage #2121 - Ghana, Takoradi: Rev. George Appekey Mem","Takoradi, completed, 368 students",city
ZAF,-28.5536,24.7525,recipient,8,"Edoovillage #2123 - South Africa, Landsdowne: Margaret's Hou","South Africa, completed, 16 students",country
CMR,4.6363,9.4469,recipient,44,"Edoovillage #2124 - Cameroon, Kumba: Baptist High School Kum","Kumba, completed, 351 students",city
CMR,4.9547,9.9404,recipient,9,"Edoovillage #2125 - Cameroon, Nkongsamba, Cite Verte : Integ","Nkongsamba, open, 85 students",city
KEN,0.6899,37.9531,recipient,4,"Edoovillage #2126 - Kenya, Mwihoko: FRED KISEREM EPILEPTIC F","Kenya, open, 30 students",country
ZAF,-33.92584,18.42322,recipient,15,"Edoovillage #2127 - South Africa, Cape Town: BabesGotBytes","Cape Town, completed, 19 students",city
LBR,6.5201,-9.259,recipient,8,"Edoovillage #2128 - Liberia, Kolbah City: UAOLD Computer Lit","Liberia, completed, 400 students",country
ESP,40.61667,0.6,recipient,0,"Edoovillage #2129 - Spain, Sant Carles de la Ràpita: Càritas","Sant Carles de la Ràpita, open, 10 students",city
MEX,14.90541,-92.25891,recipient,1,"Edoovillage #2130 - Mexico, 30700 Tapachula: Albergue del DI","Tapachula, completed, 40 students",city
MEX,14.90541,-92.25891,recipient,1,"Edoovillage #2131 - Mexico, Tapachula: Albergue Viva México ","Tapachula, completed, 80 students",city
MEX,16.75357,-93.11578,recipient,1,"Edoovillage #2132 - Mexico, Tuxtla: Casa Hogar para adolesce","Tuxtla, open, 40 students",city
GTM,14.55636,-90.7332,recipient,3,"Edoovillage #2133 - Guatemala, La Antigua: Nahual (La Antigu","Antigua Guatemala, completed, 80 students",city
MEX,23.8744,-101.554,recipient,1,"Edoovillage #2134 - Mexico, Puerto Palomas, México: Albergue","Mexico, completed, 40 students",country
USA,33.66946,-117.82311,recipient,0,"Edoovillage #2135 - United States, Irvine: Saddleback Greeti","Irvine, completed, 30 students",city
CMR,4.02356,9.20607,recipient,15,"Edoovillage #2136 - Cameroon, Limbe: SODEI Solidarity and De","Limbe, open, 100 students",city
GBR,52.9536,-1.15047,recipient,10,"Edoovillage #2137 - United Kingdom, Nottingham: Jingah Islan","Nottingham, open, 20 students",city
DEU,51.22172,6.77616,recipient,2,"Edoovillage #2138 - Germany, Düsseldorf: Grundschule Sonnens","Düsseldorf, completed, 2 students",city
MRT,18.08581,-15.9785,recipient,49,"Edoovillage #2139 - Mauritania, Nouakchott: Berufsschule der","Nouakchott, completed, 100 students",city
TZA,-3.35,37.33333,recipient,61,"Edoovillage #2140 - Tanzania, Moshi: Alimentem ments – Creem","Moshi, open, 400 students",city
IND,28.10296,77.00144,recipient,1,"Edoovillage #2141 - India, Nuh: SwaTaleem","Nūh, open, 1000 students",city
DEU,50.73438,7.09549,recipient,1,"Edoovillage #2142 - Germany, Bonn: Kindertagesstätte der eva","Bonn, completed, 42 students",city
COL,6.33732,-75.55795,recipient,0,"Edoovillage #2143 - Colombia, Bello: PoténciaTech","Bello, completed, 10 students",city
GHA,7.9453,-1.2192,recipient,40,"Edoovillage #2144 - Ghana, Nsuoanu: Canee Care Academy | Gha","Ghana, completed, 600 students",country
MAR,34.03313,-5.00028,recipient,2,"Edoovillage #2145 - Morocco, Fes: Association Dar Al Atfal A","Fes, open, 216 students",city
UGA,1.2822,32.3437,recipient,0,"Edoovillage #2146 - Uganda, Naggalama: GLOBAL MUSLIM HIGH SC","Uganda, open, 513 students",country
USA,37.87159,-122.27275,recipient,4,"Edoovillage #2147 - United States, Berkeley  : Dorothy Day H","Berkeley, completed, 30 students",city
GHA,6.04089,-0.45004,recipient,0,"Edoovillage #2148 - Ghana, Suhum: Suhum Islamic Basic School","Suhum, completed, 600 students",city
DEU,50.81854,6.27184,recipient,6,"Edoovillage #2149 - Germany, Eschweiler: Willi-Fährmann-Schu","Eschweiler, completed, 160 students",city
IND,23.5863,81.173,recipient,0,"Edoovillage #2150 - India, Punjab: Socrates International Ac","India, completed, 300 students",country
ETH,12.79881,39.64448,recipient,6,"Edoovillage #2151 - Ethiopia, Woreda Mehoni Town: Raya Schol","Mehoni, completed, 12 students",city
LBR,6.30054,-10.7969,recipient,0,"Edoovillage #2152 - Liberia, Monrovia: Build Liberia Educati","Monrovia, completed, 259 students",city
DEU,51.43218,6.87967,recipient,1,"Edoovillage #2153 - Germany, Mülheim an der Ruhr: MuT Cafés ","Mülheim, completed, 120 students",city
COL,4.1878,-72.6445,recipient,0,"Edoovillage #2154 - Colombia, Bahía Solano: Explora y Aprend","Colombia, open, 570 students",country
USA,38.8208,-96.3316,recipient,12,"Edoovillage #2155 - United States, 6161 NW 9th Avenue: TACOL","United States, open, 30 students",country
UGA,0.66174,30.2748,recipient,0,"Edoovillage #2156 - Uganda, Fort Portal: KARANGURA PEAK MODE","Fort Portal, open, 100 students",city
TGO,8.6607,0.8991,recipient,51,"Edoovillage #2157 - Togo, Agoé Lomé: COMPLEXE SCOLAIRE SAINT","Togo, completed, 28 students",country
TZA,-6.44222,38.90422,recipient,3,"Edoovillage #2158 - Tanzania, Bagamoyo: friends' hands e.V.","Bagamoyo, completed, 45 students",city
DEU,51.083,10.4262,recipient,10,"Edoovillage #2159 - Germany, Rödermark: NFR Netzwerk für Flü","Germany, completed, 60 students",country
DEU,52.52437,13.41053,recipient,2,"Edoovillage #2160 - Germany, Berlin: Elblandbahn e.V.","Berlin, completed, 20 students",city
ZMB,-15.85601,27.748,recipient,2,"Edoovillage #2161 - Zambia, Mazabuka: Internat für Blinde un","Mazabuka, open, 22 students",city
ALB,42.07694,20.42194,recipient,0,"Edoovillage #2163 - Albania, Kukes: Shkolla 9 vjecare 'Riza ","Kukës, open, 435 students",city
KEN,0.6899,37.9531,recipient,32,"Edoovillage #2164 - Kenya, Mshomoroni: Harrisons Primary Sch","Kenya, open, 140 students",country
ESP,42.11667,2.76667,recipient,9,"Edoovillage #2165 - Spain, Banyoles: Fundació Estany","Banyoles, open, 40 students",city
UGA,0.31628,32.58219,recipient,1,"Edoovillage #2166 - Uganda, Kampala: Good Shepherd Child Sup","Kampala, open, 203 students",city
CHE,47.36667,8.55,recipient,0,"Edoovillage #2167 - Switzerland, Zurich: UZH Schnupperprogra","Zürich, completed, 20 students",city
CHE,47.36667,8.55,recipient,0,"Edoovillage #2168 - Switzerland, Zürich: Unia Schule Zürich ","Zürich, open, 24 students",city
IND,11.75617,79.76693,recipient,10,"Edoovillage #2169 - India, Gudalur: Humane Warriors - The Ad","Cuddalore, completed, 74 students",city
IND,23.5863,81.173,recipient,5,"Edoovillage #2170 - India, Tikiapara: H.E.L.G.O. e.V. (Help ","India, open, 140 students",country
NGA,6.33815,5.62575,recipient,37,"Edoovillage #2171 - Nigeria, Benin City:  Home For The Needy","Benin City, open, 4113 students",city
DEU,52.52437,13.41053,recipient,40,"Edoovillage #2172 - Germany, Berlin: FCZB FrauenComputerZent","Berlin, completed, 40 students",city
NGA,7.09316,4.83528,recipient,18,"Edoovillage #2122 - Nigeria, Ondo: Adeyemi College of Educat","Ondo, open, 1500 students",city
ESP,42.18096,2.49012,recipient,4,"Edoovillage #2173 - Spain, Olot: CEPAIM Protecció Internacio","Olot, completed, 32 students",city
ESP,41.23506,1.81193,recipient,7,"Edoovillage #2174 - Spain, Sitges: ACTUA SCCL","Sitges, open, 20 students",city
GRC,39.4201,23.1104,recipient,0,"Edoovillage #2175 - Greece, Lesvos: Lesvos LGBTIQ+ Refugee S","Greece, completed, 30 students",country
DEU,51.083,10.4262,recipient,251,"Edoovillage #2176 - Germany, Hessen: Sammelprojekt Digitale ","Germany, completed, 300 students",country
DEU,52.52437,13.41053,recipient,112,"Edoovillage #2177 - Germany, Berlin: Sammelprojekt Digitale ","Berlin, open, 150 students",city
UGA,0.31628,32.58219,recipient,6,"Edoovillage #2179 - Uganda, Kampala: Supersonic Aviators Clu","Kampala, open, 28 students",city
BOL,-17.78629,-63.18117,recipient,4,"Edoovillage #2178 - Bolivia, Santa Cruz de la Sierra: Techo ","Santa Cruz de la Sierra, open, 100 students",city
BOL,-17.78629,-63.18117,recipient,12,"Edoovillage #2180 - Bolivia, Santa Cruz de la Sierra: FUNDAC","Santa Cruz de la Sierra, open, 30 students",city
BRA,-11.5246,-54.3552,recipient,33,"Edoovillage #2181 - Brazil, João Amazonas: Associação Global","Brazil, open, 60 students",country
NGA,9.6103,8.1477,recipient,3,"Edoovillage #1787 - Nigeria, Adukwu: Embodiments of Love aca","Nigeria, open, 1200 students",country
ECU,-0.22985,-78.52495,recipient,5,"Edoovillage #2182 - Ecuador, Quito: Mushuk Pakari","Quito, completed, 43 students",city
BGR,42.8204,25.2517,recipient,31,"Edoovillage #2183 - Bulgaria, Narechenski Bani / cело Нарече","Bulgaria, completed, 200 students",country
CMR,4.04827,9.70428,recipient,43,"Edoovillage #2184 - Cameroon, Douala: Lycée de Makepe | Afri","Douala, completed, 3604 students",city
SEN,14.71542,-17.27334,recipient,28,"Edoovillage #2185 - Senegal, Cité Tacko Rufisque: Cité Tacko","Rufisque, open, 1200 students",city
GHA,5.55602,-0.1969,recipient,5,"Edoovillage #2186 - Ghana, Accra: TANF Ghana","Accra, completed, 69 students",city
SEN,14.6937,-17.44406,recipient,0,"Edoovillage #2187 - Senegal, DAKAR: CEM Grand-Yoff Dakar (Se","Dakar, completed, 1800 students",city
NAM,-22.55941,17.08323,recipient,24,"Edoovillage #2189 - Namibia, Windhoek: Basketball Artists Sc","Windhoek, open, 50 students",city
BFA,12.36566,-1.53388,recipient,25,"Edoovillage #2190 - Burkina Faso, Ouagadougou: Next Generati","Ouagadougou, completed, 750 students",city
COD,-3.3386,23.4198,recipient,20,"Edoovillage #2191 - Congo (Kinshasa), Walungu: Soma Institut","Congo (Kinshasa), completed, 367 students",country
ESP,41.54026,2.21306,recipient,0,"Edoovillage #2192 - Spain, Mollet del Vallès: Serveis Social","Mollet del Vallès, open, 1000 students",city
LBN,33.89332,35.50157,recipient,55,"Edoovillage #2193 - Lebanon, Beirut:  Ghobeiry Second Mixed ","Beirut, completed, 600 students",city
NGA,9.6103,8.1477,recipient,0,"Edoovillage #2194 - Nigeria, Akwukwu Igbo: Technology Recycl","Nigeria, open, 100 students",country
ESP,41.61667,2.28333,recipient,0,"Edoovillage #2195 - Spain, Canovelles: Fundació Reir - Women","Canovelles, open, 8 students",city
ETH,8.7294,39.9149,recipient,0,"Edoovillage #2196 - Ethiopia, Shewarobit: Ataye Mekoy Highsc","Ethiopia, open, 2100 students",country
UGA,0.31628,32.58219,recipient,2,"Edoovillage #2197 - Uganda, Nsambya Kampala: Lazimanipate Co","Kampala, completed, 20 students",city
ESP,41.38879,2.15899,recipient,0,"Edoovillage #2198 - Spain, Barcelona: Familias del mundo","Barcelona, open, 1 students",city
NAM,-21.9086,18.1645,recipient,2,"Edoovillage #2199 - Namibia, Okakarara: steps for children","Namibia, open, 100 students",country
GHA,6.20228,-1.66796,recipient,25,"Edoovillage #2200 - Ghana, Obuasi: St. Philip's Catholic Sch","Obuase, completed, 850 students",city
GHA,7.9453,-1.2192,recipient,28,"Edoovillage #2201 - Ghana, Drobo: Kindergarden und Schule Dr","Ghana, completed, 230 students",country
DEU,51.083,10.4262,recipient,10,"Edoovillage #2202 - Germany, Fronhausen: Kindergarten ,Kinde","Germany, completed, 112 students",country
GHA,7.9453,-1.2192,recipient,5,"Edoovillage #2204 - Ghana, Offinso - Ayensuaa: Unlock Educat","Ghana, completed, 1000 students",country
TUN,36.81897,10.16579,recipient,44,"Edoovillage #2205 - Tunisia, Tunis: TunisAid-eV_Aid for Tuni","Tunis, open, 35 students",city
CMR,4.6363,9.4469,recipient,25,"Edoovillage #2206 - Cameroon, Kumba: CECDEV Centre for Empow","Kumba, completed, 180 students",city
KEN,-4.2929,39.56404,recipient,10,"Edoovillage #2207 - Kenya, Ukunda, Diani Beach, Kwale: FRIDU","Ukunda, open, 20 students",city
COD,-1.67409,29.22845,recipient,0,"Edoovillage #2208 - Congo (Kinshasa), Goma: Save-Wildlife Co","Goma, open, 300 students",city
DEU,48.13743,11.57549,recipient,13,"Edoovillage #2209 - Germany, München : Medienkompetenzförder","Munich, completed, 50 students",city
ROU,45.8245,25.0942,recipient,50,"Edoovillage #2210 - Romania,  Jilava: Asociatia Casa Buna","Romania, completed, 300 students",country
MAR,34.26479,-5.92598,recipient,6,"Edoovillage #2211 - Morocco, Sidi Slimane: SSB Sidi Slimane","Sidi Slimane, completed, 30 students",city
BIH,44.81694,15.87083,recipient,10,"Edoovillage #2212 - Bosnia and Herzegovina, Bihac: JU OŠ (Gr","Bihać, completed, 480 students",city
UGA,1.2822,32.3437,recipient,9,"Edoovillage #2213 - Uganda, Bala Town Council: Community Dev","Uganda, open, 40 students",country
UGA,1.2822,32.3437,recipient,0,"Edoovillage #2214 - Uganda, Naminya: Naminya R/C primary sch","Uganda, open, 250 students",country
COD,-4.32758,15.31357,recipient,20,"Edoovillage #2215 - Congo (Kinshasa), Kinshasa: Miniis-Chari","Kinshasa, completed, 60 students",city
TZA,-3.36667,36.68333,recipient,0,"Edoovillage #2216 - Tanzania, Arusha: Focus for Youth, Women","Arusha, open, 200 students",city
COD,-4.96589,19.59151,recipient,35,"Edoovillage #2217 - Congo (Kinshasa), Idiofa: College BON BE","Idiofa, completed, 430 students",city
UGA,0.94722,33.11972,recipient,13,"Edoovillage #2218 - Uganda, Kamuli: St. Kizito Primary Schoo","Kamuli, open, 304 students",city
COD,-5.04098,18.81619,recipient,31,"Edoovillage #2219 - Congo (Kinshasa), Kikwit: Institut Ising","Kikwit, completed, 204 students",city
DEU,48.13743,11.57549,recipient,141,"Edoovillage #2220 - Germany, München: Meaalofa Foundation","Munich, completed, 100 students",city
ESP,41.38879,2.15899,recipient,5,"Edoovillage #2221 - Spain, Barcelona: Associació Loles Medra","Barcelona, completed, 5 students",city
TUR,38.9321,35.5689,recipient,0,"Edoovillage #2222 - Turkey, Derkube: IT- und Sprachkurse für","Turkey, open, 15 students",country
TUR,40.26444,29.65306,recipient,0,"Edoovillage #2223 - Turkey, Yenişehir: IT- und Sprachkurse f","Yenişehir, open, 15 students",city
TUR,37.41908,41.33909,recipient,0,"Edoovillage #2224 - Turkey, Midyat: Mor Barsavmo | SOS eV","Midyat, open, 15 students",city
TUR,38.9321,35.5689,recipient,0,"Edoovillage #2225 - Turkey, Turabdin: IT- und Sprachkurse fü","Turkey, open, 15 students",country
TUR,37.41908,41.33909,recipient,0,"Edoovillage #2226 - Turkey, Midyat: Mor Gabriel | SOS eV","Midyat, open, 15 students",city
TUR,38.9321,35.5689,recipient,0,"Edoovillage #2227 - Turkey, Artuklu: IT- und Sprachkurse für","Turkey, open, 15 students",country
NGA,6.45407,3.39467,recipient,54,"Edoovillage #2234 - Nigeria, Lagos: KING CHUKS COLLEGE","Lagos, completed, 269 students",city
GHA,5.6698,-0.01657,recipient,25,"Edoovillage #2235 - Ghana, Tema: CBNI Covenant Business Netw","Tema, completed, 50 students",city
CMR,6.2942,12.9485,recipient,29,"Edoovillage #2236 - Cameroon, Mfou: Église catholique aposto","Cameroon, completed, 45 students",country
UGA,0.18333,30.08333,recipient,14,"Edoovillage #2237 - Uganda, Kasese: RuFI / RIAT Rural Initia","Kasese, open, 80 students",city
UGA,3.02013,30.91105,recipient,4,"Edoovillage #2238 - Uganda, Arua: Arua Youth Development Ini","Arua, open, 385 students",city
UGA,0.18333,30.08333,recipient,13,"Edoovillage #2239 - Uganda, Kasese: Skills Development Centr","Kasese, completed, 284 students",city
GHA,7.9453,-1.2192,recipient,30,"Edoovillage #2240 - Ghana, Bogoso: Insu Catholic KG/Primary ","Ghana, completed, 245 students",country
ESP,41.38879,2.15899,recipient,4,"Edoovillage #2241 - Spain, Barcelona: Casal de Barri de Can ","Barcelona, completed, 27 students",city
DEU,51.50508,7.09654,recipient,11,"Edoovillage #2242 - Germany, Gelsenkirchen: Wohnen in Gelsen","Gelsenkirchen, completed, 40 students",city
KEN,-1.28333,36.81667,recipient,23,"Edoovillage #2243 - Kenya, Nairobi: Queens and Kings of Kibe","Nairobi, completed, 20 students",city
DEU,51.083,10.4262,recipient,14,"Edoovillage #2244 - Germany, Gardelegen: Medienpädagogik Kin","Germany, completed, 80 students",country
DEU,52.52437,13.41053,recipient,26,"Edoovillage #2245 - Germany, Berlin: Deutsch-Afghanische Fre","Berlin, completed, 26 students",city
MWI,-11.01863,33.85746,recipient,13,"Edoovillage #2246 - Malawi, Rumphi: Neue Laptops für das Ros","Rumphi, open, 20 students",city
ZAF,-33.96109,25.61494,recipient,4,"Edoovillage #2247 - South Africa, Port Elizabeth: iFly Aviat","Port Elizabeth, open, 120 students",city
DEU,50.93333,6.95,recipient,11,"Edoovillage #2248 - Germany, Köln: Wipe a tear eV - Home-Sch","Köln, completed, 25 students",city
UGA,0.66174,30.2748,recipient,9,"Edoovillage #2249 - Uganda, Fort Portal:  Kahumuza Primary S","Fort Portal, open, 200 students",city
GHA,7.9453,-1.2192,recipient,25,"Edoovillage #2250 - Ghana, Bosomtwe: Jachie Training Centre ","Ghana, completed, 95 students",country
