iso,lat,lng,type,count,label,info,precision
TZA,-1.7233488,31.0125665,recipient,0,"Edoovillage #2593 - Tanzania, Karagwe: MUDECO","Karagwe, Kagera, Lake Zone, Tanzania, open, 126 students",city
ZAF,-25.5263889,28.0994444,recipient,6,"Edoovillage #2594 - South Africa, Soshanguve : Reitumetse Hi","Soshanguve, Tshwane Ward 35, City of Tshwane Metropolitan Municipality, Gauteng, 0152, South Africa, open, 1120 students",city
TZA,-2.5196915,32.9014417,recipient,10,"Edoovillage #2595 - Tanzania, Mwanza: Urafiki Girls Organisa","Mwanza, Nyamagana, Mwanza, Lake Zone, 33214, Tanzania, open, 170 students",city
UKR,48.9801314,37.8168012,recipient,20,"Edoovillage #2596 - Ukraine, Lyman: Educational and counseli","Лиман, Лиманська міська громада, Краматорський район, Донецька область, 84400-84409, Україна, completed, 386 students",city
KEN,-1.474564,36.95907,recipient,1,"Edoovillage #2597 - Kenya, Kitengela: Stay Alliance Angaza |","Kitengela, Kitengela ward, Kajiado East, Kajiado, Kenya, open, 5 students",city
CMR,3.8689867,11.5213344,recipient,34,"Edoovillage #2598 - Cameroon, Yaoundé: Trinity Foundation Ca","Communauté urbaine de Yaoundé, Mfoundi, Centre, Cameroun, completed, 875 students",city
LKA,5.9411497,80.4942905,recipient,14,"Edoovillage #2599 - Sri Lanka, Kamburugamuwa: Sri Lanka – Sc","Kamburugamuwa, Matara District, Southern Province, 81750, Sri Lanka, completed, 100 students",city
GHA,5.8101532,0.0995242,recipient,32,"Edoovillage #2600 - Ghana, Greater-Accra: FAITHWAY SCHOOL | ","Greater Accra Region, Ghana, completed, 425 students",city
ALB,41.3281482,19.8184435,recipient,20,"Edoovillage #2601 - Albania, Tirana: IT/Sprachkurse für Kind","Tiranë, Bashkia Tiranë, Qarku i Tiranës, Shqipëria Qendrore, 1001-1028, Shqipëria, completed, 30 students",city
COL,4.6533817,-74.0836331,recipient,10,"Edoovillage #2603 - Colombia, Bogotá: Asociación Catolica So","Bogotá, Bogotá, Distrito Capital, RAP (Especial) Central, Colombia, completed, 30 students",city
CMR,4.6378368,9.4409446,recipient,20,"Edoovillage #2604 - Cameroon, Kumba: Humanity First Vocation","Kumba, Kumba II, Communauté urbaine de Kumba, Meme, Southwest, Cameroun, completed, 375 students",city
COD,-3.3071689,17.3720223,recipient,15,"Edoovillage #2605 - Congo (Kinshasa), Ville de Bandundu: Ass","Résidence du maire de la ville, Avenue Lumumba, Basoko, Salongo, Basoko, Bandundu City, Kwilu, République démocratique du Congo, completed, 75 students",city
GHA,6.211542,-1.6894045,recipient,30,"Edoovillage #2606 - Ghana, Obuasi: CHRIST THE KING CATHOLIC ","Obuasi, Obuasi Municipal District, Ashanti Region, Ghana, completed, 1425 students",city
UGA,0.1273955,32.2527517,recipient,8,"Edoovillage #2607 - Uganda, Mpigi: Kusuubira Women Foundatio","Mpigi, Central Region, Uganda, open, 60 students",city
UKR,50.4500336,30.5241361,recipient,20,"Edoovillage #2608 - Ukraine, Kiev: Hilfe für ukrainische Sch","Київ, Україна, completed, 20 students",city
DEU,53.5501721,10.0013165,recipient,6,"Edoovillage #2553 - Germany, Hamburg: Temporäre Lerngruppe W","Hamburg, Deutschland, completed, 6 students",city
LKA,6.4786409,80.0565403,recipient,61,"Edoovillage #2609 - Sri Lanka, Kiranthidiya: Schulneugründun","Kiranthidiya Primary School, Yatadola Road, Matugama DS Division, Kalutara District, Western Province, 12100, Sri Lanka, open, 25 students",city
COD,3.2549286,19.7750831,recipient,30,"Edoovillage #2542 - Congo (Kinshasa), Gemena: Institut Papa ","Gemena, Sud-Ubangi, République démocratique du Congo, completed, 627 students",city
GHA,5.694385,-0.029529,recipient,1,"Edoovillage #2610 - Ghana, Ashaiman,: ICT Class for primary-","Ashaiman, Ashaiman Municipal District, Greater Accra Region, Ghana, open, 25 students",city
CMR,6.3789074,9.5103401,recipient,2,"Edoovillage #2611 - Cameroon, AKWAYA, MANYU DIVISION: GHS AK","Akwaya, Manyu, Southwest, Cameroun, open, 100 students",city
NGA,9.6000359,7.9999721,recipient,127,"Edoovillage #2612 - Nigeria, Umulolo Okigwe: Swiss Internati","Nigeria, completed, 240 students",city
KEN,-0.1516231,34.8271109,recipient,8,"Edoovillage #2613 - Kenya, Rabour: AGBEL SELF HELP GROUP","Rabour, Kobura ward, Nyando, Kisumu, Kenya, completed, 75 students",city
DOM,18.9474297,-69.7916445,recipient,0,"Edoovillage #2614 - Dominican Republic, Sabana Grande de Boy","Sabana Grande de Boyá, El Grillo, Monte Plata, 51804, República Dominicana, completed, 50 students",city
DOM,18.9474297,-69.7916445,recipient,51,"Edoovillage #2615 - Dominican Republic, Sabana Grande de Boy","Sabana Grande de Boyá, El Grillo, Monte Plata, 51804, República Dominicana, completed, 306 students",city
CMR,5.9614117,10.1516505,recipient,0,"Edoovillage #2616 - Cameroon, Bamenda: CEMASUD ICT Skills Pr","Communauté urbaine de Bamenda, Mezam, Northwest, Cameroun, completed, 50 students",city
UKR,49.9923181,36.2310146,recipient,7,"Edoovillage #2617 - Ukraine, Kharkiv: University of Kharkiv ","Харків, Харківська міська громада, Харківський район, Харківська область, Україна, completed, 28 students",city
UKR,46.4843023,30.7322878,recipient,3,"Edoovillage #2618 - Ukraine, Odessa: University of Odessa | ","Одеса, Одеська міська громада, Одеський район, Одеська область, Україна, completed, 20 students",city
NPL,27.6755462,85.3383181,recipient,0,"Edoovillage #2619 - Nepal, Koteshwor: Peace for People","Koteshwor Jhulungepul, कोटेश्वर, Kathmandu-32, काठमाडौँ महानगरपालिका, ललितपुर महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, 44617, नेपाल, completed, 300 students",city
DEU,51.521581,6.929204,recipient,5,"Edoovillage #2620 - Germany, Bottrop: AWO Kindertageseinrich","Bottrop, Nordrhein-Westfalen, Deutschland, completed, 25 students",city
DEU,51.4272925,6.8829192,recipient,17,"Edoovillage #2621 - Germany, Mülheim an der Ruhr: Der Kinder","Mülheim an der Ruhr, Nordrhein-Westfalen, Deutschland, completed, 17 students",city
NAM,-22.5776104,17.0772739,recipient,27,"Edoovillage #2622 - Namibia, Windhoek: NISE for hearing Impa","Windhoek, Khomas Region, Namibia, completed, 155 students",city
BIH,43.8570713,18.4126147,recipient,20,"Edoovillage #2623 - Bosnia and Herzegovina, Sarajevo: Primar","Grad Sarajevo, Kanton Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina / Босна и Херцеговина, completed, 1050 students",city
MAR,32.680347,-4.739897,recipient,23,"Edoovillage #2624 - Morocco, Midelt: Le projet du centre vis","Midelt ميدلت, Pachalik de Midelt, Province de Midelt إقليم ميدلت, Drâa-Tafilalet ⴷⴰⵔⵄⴰ-ⵜⴰⴼⵉⵍⴰⵍⵜ درعة تافيلالت, Maroc ⵍⵎⵖⵔⵉⴱ المغرب, open, 40 students",city
DEU,51.2254018,6.7763137,recipient,9,"Edoovillage #2625 - Germany, Düsseldorf: Mongolische Soyol S","Düsseldorf, Nordrhein-Westfalen, Deutschland, open, 77 students",city
ESP,41.1172364,1.2546057,recipient,0,"Edoovillage #2626 - Spain, Tarragona: Associació Quilómetre ","Tarragona, Tarragonès, Tarragona, Catalunya, España, open, 100 students",city
UKR,50.4500336,30.5241361,recipient,5,"Edoovillage #2627 - Ukraine, Kiev: University of Kiev | Ärzt","Київ, Україна, completed, 20 students",city
PER,-13.3257747,-71.8821354,recipient,0,"Edoovillage #2628 - Peru, Lamay: ONG Mirades del Món","Lamay, Calca, Cusco, Perú, open, 36 students",city
GIN,9.5170602,-13.6998434,recipient,30,"Edoovillage #2629 - Guinea, Conakry: Groupe scolaire ELOUK 2","Conakry, Guinée, completed, 625 students",city
GHA,5.5571096,-0.2012376,recipient,0,"Edoovillage #2630 - Ghana, Accra: Kiwix4schools Project - Op","Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana, completed, 800 students",city
BDI,-3.3721615,29.394643,recipient,35,"Edoovillage #2631 - Burundi, Mutanga Nord: CENTRE JOSEPH ENG","Mutanga Nord, Bujumbura, Bujumbura Mairie, Burundi, open, 1250 students",city
LBN,34.1205982,36.1319225,recipient,23,"Edoovillage #2632 - Lebanon, Deir el Ahmar: Our Lady of the ","دير الأحمر, قضاء بعلبك, محافظة بعلبك الهرمل, لبنان, open, 500 students",city
DEU,50.1106444,8.6820917,recipient,20,"Edoovillage #2633 - Germany, Frankfurt am Main: Übergangshei","Frankfurt am Main, Hessen, Deutschland, completed, 30 students",city
KEN,-0.4997824,34.3143037,recipient,2,"Edoovillage #2634 - Kenya, Mbita: Early Bird Educational Cen","Mbita, Homa Bay, Kenya, open, 126 students",city
UGA,0.3177137,32.5813539,recipient,3,"Edoovillage #2635 - Uganda, Kampala: Makerere University |  ","Kampala, Central Region, Uganda, completed, 3 students",city
COD,-6.6399268,20.5405413,recipient,30,"Edoovillage #2636 - Congo (Kinshasa), Tshikapa: Complexe sco","Tshikapa, Kasaï, République démocratique du Congo, completed, 780 students",city
IND,24.677623,84.9727292,recipient,19,"Edoovillage #2637 - India, Bodhgaya: Electronic devices shar","Bodhgaya, Gaya, Bihar, India, open, 1950 students",city
UGA,0.1891272,30.0898006,recipient,5,"Edoovillage #2638 - Uganda, Kasese Municipality: Young Agro-","Uganda Martyr's Nyakasanga Primary School, A5, Nyakasanga Lower, Kasese, Western Region, Uganda, open, 105 students",city
UGA,0.1891272,30.0898006,recipient,15,"Edoovillage #2639 - Uganda, Kasese Municipality: Lesaju Fami","Uganda Martyr's Nyakasanga Primary School, A5, Nyakasanga Lower, Kasese, Western Region, Uganda, open, 45 students",city
GHA,6.100334,-0.2614572,recipient,29,"Edoovillage #2641 - Ghana, Koforidua: Nana Kwaku Boateng MA ","Koforidua, New Juaben South Municipal District, Eastern Region, Ghana, completed, 480 students",city
ESP,40.416782,-3.703507,recipient,0,"Edoovillage #2642 - Spain, Madrid: Colegio La Natividad. Fin","Madrid, Comunidad de Madrid, España, open, 160 students",city
KEN,-4.05052,39.667169,recipient,5,"Edoovillage #2643 - Kenya, Mombasa: Glee Needy School","Mombasa, Tononoka ward, Mvita, Mombasa, 80100, Kenya, open, 350 students",city
ESP,43.2926038,-2.7083505,recipient,0,"Edoovillage #2644 - Spain, Muxika: Euleuk Elkartea","Muxika, Bizkaia, Euskadi, 48392, España, open, 37 students",city
NGA,6.3330586,5.6221058,recipient,3,"Edoovillage #2645 - Nigeria, Benin City: Ihogbe College ICT ","Benin City, Oredo, Edo, 300241, Nigeria, open, 120 students",city
ESP,41.3825802,2.177073,recipient,1,"Edoovillage #2646 - Spain, Barcelona: Centre ajuda i recolza","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 10 students",city
NPL,27.708317,85.3205817,recipient,2,"Edoovillage #2647 - Nepal, Kathmandu: Ausleihpool für Studie","काठमाडौँ महानगरपालिका, काठमाडौं जिल्ला, बागमती प्रदेश, नेपाल, open, 2 students",city
ESP,41.3463825,1.6995213,recipient,24,"Edoovillage #2648 - Spain, Vilafranca del Penedès: Actua  SC","Vilafranca del Penedès, Alt Penedès, Barcelona, Catalunya, 08720, España, open, 24 students",city
SLV,13.6942713,-89.164147,recipient,12,"Edoovillage #2649 - El Salvador, Ciudad Credisa: Freundeskre","Ciudad Credisa, Soyapango, San Salvador Este, San Salvador, 1011, El Salvador, open, 100 students",city
DEU,48.1371079,11.5753822,recipient,6,"Edoovillage #2650 - Germany, München: mosaik kindertreff","München, Bayern, Deutschland, completed, 70 students",city
ESP,41.3825802,2.177073,recipient,0,"Edoovillage #2651 - Spain, barcelona: Suport a refugiats Ukr","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 2 students",city
UGA,0.9765706,34.2021869,recipient,5,"Edoovillage #2652 - Uganda, Mbale: Kwa Moyo eV","Mbale, Eastern Region, Uganda, open, 240 students",city
NGA,9.0643305,7.4892974,recipient,0,"Edoovillage #2653 - Nigeria, Abuja: Glorious Vision TAC Inte","Abuja, Municipal Area Council, Federal Capital Territory, 223140, Nigeria, completed, 139 students",city
KEN,-1.302398,36.8288509,recipient,0,"Edoovillage #2654 - Kenya, Nairobi: Aswani Project of Hope","Nairobi, Zimmerman, Soko ya Mawe, Nairobi, Kenya, open, 205 students",city
GHA,5.5571096,-0.2012376,recipient,25,"Edoovillage #2655 - Ghana, Accra: St. Mary's Senior High Sch","Accra, Korle-Klottey Municipal District, Greater Accra Region, Ghana, open, 1669 students",city
NGA,5.489736,7.0341973,recipient,0,"Edoovillage #2656 - Nigeria, Owerri: Holy Ghost College","Owerri, Owerri Municipal, Imo, 460242, Nigeria, completed, 800 students",city
CMR,5.9614117,10.1516505,recipient,6,"Edoovillage #2657 - Cameroon, Bamenda: Xhuma Africa Peace Ed","Communauté urbaine de Bamenda, Mezam, Northwest, Cameroun, completed, 50 students",city
GHA,5.4279249,-0.9585242,recipient,30,"Edoovillage #2658 - Ghana, Ajumako: Ajumako Methodist Basic ","Ajumako, Ajumako/Enyan/Essiam District, Central Region, Ghana, completed, 600 students",city
GHA,5.6337881,-2.2483906,recipient,30,"Edoovillage #2659 - Ghana, Manso Amenfi: MANSO AMENFI CATHOL","Manso Amenfi, Amenfi Central District, Western Region, Ghana, completed, 644 students",city
COD,-4.3196982,15.3424196,recipient,25,"Edoovillage #2660 - Congo (Kinshasa), Kinshasa: Heures Clair","Kinshasa, République démocratique du Congo, completed, 60 students",city
ZAF,-33.646238,19.445927,recipient,15,"Edoovillage #1563 - South Africa, Worcester: YWAM Worcester ","Worcester, Breede Valley Local Municipality, Cape Winelands District Municipality, Western Cape, 6850, South Africa, open, 20 students",city
CMR,5.121582,9.949155,recipient,35,"Edoovillage #2661 - Cameroon, Melong: Amicale de Solidarité ","Melong, Mélong, Moungo, Littoral, Cameroun, open, 665 students",city
NAM,-20.8877972,16.1915728,recipient,15,"Edoovillage #2662 - Namibia, Kalkfeld: Primary School Garden","Kalkfeld, Otjozondjupa Region, Namibia, open, 80 students",city
ESP,41.3825802,2.177073,recipient,2,"Edoovillage #2663 - Spain, Barcelona: CEHDA- Associació per ","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 340 students",city
NGA,9.6000359,7.9999721,recipient,20,"Edoovillage #2664 - Nigeria, OSISIOMA NGWA LGA: Formation Ho","Nigeria, completed, 30 students",city
NGA,9.6000359,7.9999721,recipient,15,"Edoovillage #2665 - Nigeria, INCLA: Institute of Consecrated","Nigeria, completed, 30 students",city
NGA,9.6000359,7.9999721,recipient,40,"Edoovillage #2666 - Nigeria, INCLA: MIGI German school | Mis","Nigeria, completed, 50 students",city
NGA,9.6000359,7.9999721,recipient,47,"Edoovillage #2667 - Nigeria, Maryland Nekede: Claretian Univ","Nigeria, open, 300 students",city
DEU,50.011974,8.7123912,recipient,13,"Edoovillage #2668 - Germany, Dreieich: We Can - Tagesmütter ","Dreieich, Landkreis Offenbach, Hessen, 63303, Deutschland, completed, 13 students",city
DEU,50.3517,9.5613,recipient,17,"Edoovillage #2669 - Germany, Schlüchtern: Sprachbrücke | Mal","Schlüchtern, Main-Kinzig-Kreis, Hessen, 36381, Deutschland, completed, 20 students",city
UKR,48.7481718,24.5207477,recipient,42,"Edoovillage #2670 - Ukraine, Ivano-Frankivsk: Schulen in Iva","Івано-Франківська область, Україна, completed, 26 students",city
FRA,44.8984037,6.6436313,recipient,22,"Edoovillage #2671 - France, Briançon: Association EKO!","Briançon, Hautes-Alpes, Provence-Alpes-Côte d'Azur, France métropolitaine, 05100, France, open, 25 students",city
GRC,37.9755648,23.7348324,recipient,0,"Edoovillage #2672 - Greece, Athens: Better Days, Gekko Educa","Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 105 57, Ελλάς, open, 30 students",city
GRC,37.9755648,23.7348324,recipient,0,"Edoovillage #2673 - Greece, Athens: Faros","Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 105 57, Ελλάς, open, 15 students",city
GRC,37.9755648,23.7348324,recipient,0,"Edoovillage #2674 - Greece, Athens: Projekt Odysseas","Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 105 57, Ελλάς, open, 15 students",city
GRC,39.1758419,25.9989135,recipient,0,"Edoovillage #2675 - Greece, Lesvos Island: Yoga and Sport wi","Λέσβος, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς, open, 15 students",city
DEU,50.1106444,8.6820917,recipient,10,"Edoovillage #2676 - Germany, Frankfurt am Main: ASIYAH inter","Frankfurt am Main, Hessen, Deutschland, completed, 20 students",city
ITA,41.8933203,12.4829321,recipient,21,"Edoovillage #2677 - Italy, Roma: Organisation No Cap","Roma, Roma Capitale, Lazio, Italia, open, 20 students",city
GHA,6.51941,-0.709975,recipient,31,"Edoovillage #2678 - Ghana, Amanfro: Amanfro Basic School | G","Amanfro, Kwahu West Municipal District, Eastern Region, Ghana, completed, 455 students",city
GHA,8.0300284,-1.0800271,recipient,35,"Edoovillage #2679 - Ghana, Diabenekrom: Youth Empowering Fou","Ghana, completed, 200 students",city
UGA,-1.313611,29.679722,recipient,30,"Edoovillage #2680 - Uganda, Nyarusiza: Iturize Primary Schoo","Nyarusiza, Cyanika, Kisoro, Western Region, Uganda, completed, 100 students",city
COD,-5.0383083,18.8178447,recipient,25,"Edoovillage #2681 - Congo (Kinshasa), Kikwit: COLLEGE KATSHI","Kikwit, Lukolela, Kikwit, Kwilu, République démocratique du Congo, completed, 42 students",city
IRN,32.6475314,54.5643516,recipient,3,"Edoovillage #2682 - Iran, Roostaye Dak Bahoo: Noor Khoda","ایران, completed, 20 students",city
SLE,8.8881938,-12.0441862,recipient,14,"Edoovillage #2683 - Sierra Leone, Makeni: Next Chance Vocati","Makeni, Bombali District, Northern Province, Sierra Leone, open, 30 students",city
DEU,54.7833021,9.4333264,recipient,15,"Edoovillage #2684 - Germany, Flensburg: Flensburger Bildungs","Flensburg, Schleswig-Holstein, Deutschland, completed, 40 students",city
ZMB,-15.1796125,28.6098683,recipient,17,"Edoovillage #2685 - Zambia, Kanakantapa: Antioch South Prima","Kanakantapa River, Chisamba District, Central Province, Zambia, open, 390 students",city
NGA,7.0209686,5.0567477,recipient,9,"Edoovillage #2686 - Nigeria, Ondo: Dixtinct Africa | Adequat","Ondo, Nigeria, completed, 25 students",city
CMR,4.9525115,9.9391669,recipient,25,"Edoovillage #2687 - Cameroon, Nkongsamba: ISMAN Nkongsamba |","Nkongsamba, Nkongsamba III, Communauté urbaine de Nkongsamba, Moungo, Littoral, Cameroun, completed, 50 students",city
CMR,4.075571,9.3650187,recipient,26,"Edoovillage #2688 - Cameroon, Tiko: Charity for Rural commun","Tiko, Fako, Southwest, Cameroun, completed, 134 students",city
NGA,9.6000359,7.9999721,recipient,25,"Edoovillage #2689 - Nigeria, Urua Edet, Essien Udim: Notre D","Nigeria, completed, 249 students",city
VEN,9.0407855,-69.7412593,recipient,0,"Edoovillage #2690 - Venezuela, Guanare: Apoyo con laptops pa","Guanare, Parroquia Capital Guanare, Municipio Guanare, Portuguesa, 3350, Venezuela, open, 270 students",city
NGA,6.4493129,3.4082097,recipient,8,"Edoovillage #2691 - Nigeria, Obalende: Augment Potentials","Obalende Road, Ikoyi, Eti Osa, Lagos, 101222, Nigeria, open, 50 students",city
TZA,-9.1210886,34.4316775,recipient,20,"Edoovillage #2692 - Tanzania, Njombe: St. Maria Secondary Sc","Njombe, Southern Highlands Zone, Tanzania, completed, 100 students",city
MAR,35.1739922,-2.9281198,recipient,28,"Edoovillage #2693 - Morocco, Nador: Grundschule Elmouahidine","Nador الناظور, Pachalik de Nador باشوية الناظور, Province de Nador إقليم الناظور, Oriental ⵜⴰⵏⴳⵎⵓⴹⵜ الشرقية, Maroc ⵍⵎⵖⵔⵉⴱ المغرب, completed, 733 students",city
UGA,-0.483142,31.8318895,recipient,0,"Edoovillage #2694 - Uganda, Masaka: St. Jude Bukoto Vocation","Masaka, Central Region, Uganda, open, 500 students",city
CMR,4.075571,9.3650187,recipient,24,"Edoovillage #2695 - Cameroon, Tiko: Reference Technical and ","Tiko, Fako, Southwest, Cameroun, completed, 126 students",city
CMR,4.075571,9.3650187,recipient,16,"Edoovillage #2696 - Cameroon, Tiko: Community Relief Bilingu","Tiko, Fako, Southwest, Cameroun, completed, 251 students",city
DEU,48.1371079,11.5753822,recipient,4,"Edoovillage #2697 - Germany, München: Association 'Z'sam'","München, Bayern, Deutschland, open, 20 students",city
NPL,28.231316,84.376144,recipient,3,"Edoovillage #2698 - Nepal, Besisahar: Heaven Hill Academy","Besisahar, Besishahar, लमजुङ, गण्डकी प्रदेश, 33600, नेपाल, open, 90 students",city
ZMB,-12.9693056,28.6365894,recipient,30,"Edoovillage #2699 - Zambia, Ndola: Northrise Combined School","Ndola, Ndola District, Copperbelt Province, Zambia, completed, 2582 students",city
ZMB,-12.9693056,28.6365894,recipient,30,"Edoovillage #2700 - Zambia, Ndola: KATONDO COMBINED SCHOOL","Ndola, Ndola District, Copperbelt Province, Zambia, completed, 2034 students",city
COD,-2.9814344,23.8222636,recipient,35,"Edoovillage #2701 - Congo (Kinshasa), Kikoti / Kikwit: Lycée","République démocratique du Congo, completed, 786 students",city
AGO,-12.4334253,13.543048,recipient,53,"Edoovillage #2702 - Angola, Catumbela: COLÈGIO DO I CICLO | ","Catumbela, Benguela, Angola, completed, 740 students",city
NAM,-22.5776104,17.0772739,recipient,16,"Edoovillage #2703 - Namibia, Windhoek: Hage G.Geingob Second","Windhoek, Khomas Region, Namibia, completed, 912 students",city
MEX,20.5922997,-100.3917424,recipient,3,"Edoovillage #2704 - Mexico, Santiago de Querétaro: enelsemaf","Santiago de Querétaro, Municipio de Querétaro, Querétaro, México, open, 40 students",city
MEX,20.1878975,-100.144747,recipient,3,"Edoovillage #2705 - Mexico, Amealco: enelsemaforoseaprende-2","Amealco de Bonfil, Querétaro, 76850, México, open, 30 students",city
MEX,19.3207722,-99.1514678,recipient,0,"Edoovillage #2706 - Mexico, Ciudad de México: enelsemaforose","Ciudad de México, México, open, 50 students",city
BIH,43.6684413,18.9759044,recipient,30,"Edoovillage #2707 - Bosnia and Herzegovina, Gorazde: Grundsc","Goražde, MZ Goražde 2, Grad Goražde, Bosansko-podrinjski kanton Goražde, Federacija Bosne i Hercegovine, 73000, Bosna i Hercegovina / Босна и Херцеговина, completed, 769 students",city
ESP,40.416782,-3.703507,recipient,3,"Edoovillage #2708 - Spain, Madrid: Mundo Justo","Madrid, Comunidad de Madrid, España, open, 50 students",city
UGA,0.7407633,34.1026752,recipient,10,"Edoovillage #2709 - Uganda, Tororo: LERWA Land and Environme","Tororo, Eastern Region, Uganda, completed, 60 students",city
UGA,0.1310412,30.0047968,recipient,3,"Edoovillage #2710 - Uganda, Kasese: Samaritan Foundation For","Kasese, Western Region, Uganda, open, 100 students",city
DEU,53.5501721,10.0013165,recipient,37,"Edoovillage #2640 - Germany, Hamburg: Die Arche Kinderstiftu","Hamburg, Deutschland, completed, 33 students",city
MAR,28.3347722,-10.3713379,recipient,12,"Edoovillage #2711 - Morocco, BAIN ATIK: Renaissance Academy","Maroc ⵍⵎⵖⵔⵉⴱ المغرب, open, 30 students",city
KHM,12.5433216,104.8144914,recipient,0,"Edoovillage #2712 - Cambodia, Sangkat Chey Chumneas Khan Dau","ព្រះរាជាណាចក្រ​កម្ពុជា, open, 1000 students",city
DEU,51.4272925,6.8829192,recipient,321,"Edoovillage #2713 - Germany, Mülheim an der Ruhr: 400 x Digi","Mülheim an der Ruhr, Nordrhein-Westfalen, Deutschland, open, 400 students",city
ESP,41.3825802,2.177073,recipient,5,"Edoovillage #2714 - Spain, Barcelona: Barnahus Terrassa","Barcelona, Barcelonès, Barcelona, Catalunya, España, open, 100 students",city
ZAF,-25.7459277,28.1879101,recipient,6,"Edoovillage #2715 - South Africa, Pretoria: Tswaing Secondar","Pretoria, City of Tshwane Metropolitan Municipality, Gauteng, 0142, South Africa, open, 1120 students",city
BIH,43.8570713,18.4126147,recipient,27,"Edoovillage #2716 - Bosnia and Herzegovina, Sarajevo: Suppor","Grad Sarajevo, Kanton Sarajevo, Federacija Bosne i Hercegovine, Bosna i Hercegovina / Босна и Херцеговина, completed, 51 students",city
GHA,5.085879,-1.350578,recipient,5,"Edoovillage #2717 - Ghana, Elmina: Aba Ghana Youth | ANAD eV","Elmina, Komenda/Edina/Eguafo/Abirem Municipal District, Central Region, Ghana, completed, 20 students",city
PHL,13.4981175,120.897819,recipient,0,"Edoovillage #2718 - Philippines, Barangay Aninuan, Puerto Ga","Aninuan, Puerto Galera, Oriental Mindoro, Mimaropa, Philippines, open, 40 students",city
DEU,48.1371079,11.5753822,recipient,38,"Edoovillage #2719 - Germany, München: Schulprojekt Berufssch","München, Bayern, Deutschland, completed, 30 students",city
COD,-4.7217057,24.6620708,recipient,26,"Edoovillage #2720 - Congo (Kinshasa), Tshumbe: Secondary and","Tshumbe, Sankuru, République démocratique du Congo, open, 250 students",city
PRT,37.1375808,-8.5368426,recipient,10,"Edoovillage #2721 - Portugal, Portimao: Crianças digitais","Portimão, Faro, Portugal, open, 1000 students",city
ZAF,-26.0583333,28.1761111,recipient,2,"Edoovillage #2722 - South Africa, Chloorkop: Chloorkop Prima","Chloorkop, Ekurhuleni Ward 12, City of Ekurhuleni Metropolitan Municipality, Gauteng, 1621, South Africa, completed, 1661 students",city
BIH,43.6670978,18.8962828,recipient,10,"Edoovillage #2723 - Bosnia and Herzegovina, Brekovi: Grundsc","Brekovi, MZ Berič, Grad Goražde, Bosansko-podrinjski kanton Goražde, Federacija Bosne i Hercegovine, Bosna i Hercegovina / Босна и Херцеговина, completed, 21 students",city
ESP,36.7244928,-3.5220812,recipient,3,"Edoovillage #2725 - Spain, El Varadero-Motril: ASOCIACION CO","El Varadero, Motril, Comarca de la Costa Granadina, Granada, Andalucía, 18613, España, open, 8 students",city
USA,34.0854739,-117.9611761,recipient,13,"Edoovillage #2724 - United States, Baldwin Park: Care-Missio","Baldwin Park, Los Angeles County, California, 91706, United States, open, 0 students",city
MEX,20.3435087,-97.0875406,recipient,7,"Edoovillage #2726 - Mexico, La Gloria: Children with Faith C","La Gloria, Tecolutla, Veracruz, México, open, 6 students",city
PER,-13.1146275,-74.7569501,recipient,3,"Edoovillage #2727 - Peru, Lircay: Universidad para el Desarr","Lircay, Angaraes, Huancavelica, Perú, open, 600 students",city
CMR,3.7158818,11.6432106,recipient,9,"Edoovillage #2728 - Cameroon, Mfou: Association Digital for ","Mfou, Méfou-et-Afamba, Centre, Cameroun, open, 200 students",city
ZMB,-13.2634804,28.4043114,recipient,30,"Edoovillage #2729 - Zambia, Masaiti: Nkambo Secondary School","Masaiti, Masaiti District, Copperbelt Province, Zambia, open, 855 students",city
ZMB,-12.9693056,28.6365894,recipient,28,"Edoovillage #2730 - Zambia, Ndola: Mushili Boarding Secondar","Ndola, Ndola District, Copperbelt Province, Zambia, completed, 270 students",city
ZMB,-12.9693056,28.6365894,recipient,30,"Edoovillage #2731 - Zambia, Ndola: Masaiti Primary School","Ndola, Ndola District, Copperbelt Province, Zambia, open, 914 students",city
UGA,0.7998017,30.1449517,recipient,3,"Edoovillage #2732 - Uganda, Karugutu Town Council: The Care ","Karugutu SACCO, Karogoto Ntandi, Ntandi Trading Center, Ntandi, Kasitu, Bundibugyo, Western Region, Uganda, open, 30 students",city
